song_id,title,title_kana,brand_id,unit_id,original_members,song_type,tags,release_date,source,verified,notes
s_palette,Palette,,cg,,,unit,,2019-01-01,デレステイベント,false,(UNIT)P.C.S
s_cg_0xcvwlt,スパイスパラダイス,,cg,,,unit,,2019-01-21,デレステイベント,false,(UNIT)ポジティブパッション
s_cg_0hkncol,ヒトトキトキメキ,,cg,,cg_airi,solo,,2019-01-23,STARLIGHT MASTER 24,false,(ソロ)十時愛梨
s_cg_0mt8wko,義勇忍侠花吹雪,,cg,,,unit,,2019-01-31,デレステイベント,false,(UNIT)可惜夜月
s_cg_1sexigz,谷の底で咲く花は,,cg,,cg_hotaru,solo,,2019-02-09,デレステに実装,false,(ソロ)白菊ほたる
s_needlelight,Needle Light,,cg,,,unit,,2019-02-19,デレステイベント,false,(UNIT)サイバーグラス
s_cg_13unen2,夢幻ノ救憐唱 〜堕チル星ノ調ベ〜,,cg,,cg_ranko,solo,,2019-02-20,SM26,false,(ソロ)神崎蘭子
s_fascinate,Fascinate,,cg,,,unit,,2019-02-28,デレステイベント,false,(UNIT)VelvetRose
s_love_2,LOVE☆ハズカム,,cg,,cg_x036,solo,,2019-03-08,WWG第6巻,false,(ソロ)藤本里奈
s_toyouforme,to you for me,,cg,,cg_arisu,solo,,2019-03-20,STARLIGHT MASTER 27,false,(ソロ)橘ありす
s_okurimonosunday,O-Ku-Ri-Mo-No Sunday!,,cg,,,unit,,2019-04-02,デレステイベント,false,(UNIT)miroir
s_cg_18wodau,きゅん・きゅん・まっくす,,cg,,cg_shiki2;cg_miku,unit,anime,2019-04-02,しんげきCSCuED曲,false,"(しんげき4期)志希,悠貴,法子,みく,愛海"
s_cg_1iet8nb,無重力シャトル,,cg,,cg_yumi;cg_rika;cg_nana;cg_riina,unit,,2019-04-30,デレステイベント,false,"(-)夕美,莉嘉,菜々,美波,李衣菜"
s_rebellionidentity,反逆的同一性 -Rebellion Identity-,,cg,,cg_asuka,solo,,2019-05-01,STARLIGHT MASTER 28,false,(ソロ)二宮飛鳥
s_maxbeat,Max Beat,,cg,,cg_kaede;cg_asuka;sm_ryo,unit,anime,2019-05-12,しんげきCSCoED曲,false,"(しんげき4期)楓,茄子,飛鳥,涼,亜季"
s_cg_1hiwy0r,もりのくにから,,cg,,cg_nono,solo,,2019-05-15,CINDERELLA MASTER 053,false,(ソロ)森久保乃々
s_cg_1u7wrb1,しゅがーはぁと☆レボリューション,,cg,,cg_x018,solo,,2019-05-15,CINDERELLA MASTER 054,false,(ソロ)佐藤心
s_takamariclimaxxx,TAKAMARI☆CLIMAXXX!!!!!,,cg,,ml_akane;cg_yuki,unit,anime,2019-06-04,しんげきCSPaED曲,false,"(しんげき4期)日菜子,柚,光,茜,友紀"
s_cg_0pgwicz,愛の讃歌,,cg,,cg_touka,solo,,2019-06-19,STARLIGHT MASTER 29,false,(ソロ)櫻井桃華
s_cg_1c6v5x2,おねえちゃんデスコ,,cg,,cg_nina,solo,,2019-07-17,STARLIGHT MASTER 30,false,(ソロ)市原仁奈
s_cg_1dpldt7,バベル,,cg,,,unit,,2019-07-22,デレステイベント,false,(UNIT)Dimension-3
s_cg_1pzfl7x,ヒカリ→シンコキュウ→ミライ,,cg,,cg_x026,solo,,2019-08-14,STARLIGHT MASTER 31,false,(ソロ)中野有香
s_comiccosmic,comic cosmic,,cg,,cg_mayu;cg_yuko,unit,,2019-08-20,デレステイベント,false,"(-)まゆ,颯,有香,千枝,裕子"
s_truecolors,TRUE COLORS,,cg,,,unit,,2019-08-31,デレステイベント,false,(デレステ4周年)
s_gossipclub,Gossip Club,,cg,,,unit,,2019-09-03,7th幕張1日目,false,(UNIT)セクシーギャルズ
s_cg_0pq874v,サニードロップ,,cg,,cg_yui,solo,,2019-09-18,STARLIGHT MASTER 32,false,(ソロ)大槻唯
s_cg_0nqtq0u,ステップ＆スキップ,,cg,,,unit,,2019-09-20,デレステイベント,false,(UNIT)ワンステップス
s_cg_18yr1yy,ミラーボール・ラブ,,cg,,cg_frederica;cg_yuki,unit,,2019-10-31,デレステイベント,false,"(-)フレデリカ,愛海,雫,比奈,友紀"
s_cg_05sgb1r,夢をのぞいたら,,cg,,,unit,,2019-11-09,シンデレラ7th名古屋,false,(08選挙)総選挙9人曲
s_secretdaybreak,Secret Daybreak,,cg,,,unit,,2019-11-09,シンデレラ7th名古屋,false,(UNIT)デア・アウローラ
s_cg_02vk8cr,オウムアムアに幸運を,,cg,,cg_shiki2;cg_nao,unit,,2019-11-10,Spin-off!,false,"(-)志希,奈緒,ちとせ,心,梨沙"
s_canvas,不埒なCANVAS,,cg,,cg_yumi,unit,,2019-11-13,3chord for the Pops!,false,"(-)幸子,周子,夕美"
s_cg_1k76yyy,印象,,cg,,cg_hotaru;cg_miyu,unit,,2019-11-13,3chord for the Pops!,false,"(-)あやめ,ほたる,美優"
s_sunhighgold,Sun！High！Gold！,,cg,,cg_mio;cg_karen,unit,,2019-11-30,デレステイベント,false,"(08選挙)未央,加蓮,りあむ,こずえ,雪美"
s_blessing,Blessing,,cg,,cg_kaede,solo,,2019-12-11,STARLIGHT MASTER 34,false,(ソロ)高垣楓
s_milkyway,ギュっとMilky Way,,cg,,,unit,,2019-12-20,デレステイベント,false,(UNIT)ドリームアウェイ
s_cg_1dfblqy,幸せの法則〜ルール〜,,cg,,,unit,,2020-01-20,デレステイベント,false,(UNIT)ミス・フォーチュン
s_unlockstarbeat,Unlock Starbeat,,cg,,cg_ranko;cg_riina;cg_kyoko;cg_shiki,unit,,2020-01-31,デレステイベント,false,"(-)蘭子,千夜,李衣菜,響子,輝子"
s_gazeandgaze,Gaze and Gaze,,cg,,,unit,,2020-02-15,シンデレラ7th大阪1日目,false,(UNIT)フォーリンシーサイド
s_greatjourney,Great Journey,,cg,,cg_uzuki;cg_rin;cg_mio,unit,,2020-02-16,シンデレラ7th大阪2日目,false,(UNIT)new generations
s_flagship,躍るFLAGSHIP,,cg,,cg_miho;cg_karen,unit,,2020-02-19,3chord for the Dance!,false,"(-)美穂,心,加蓮"
s_athanasia,Athanasia,,cg,,cg_x027;cg_sae;cg_koume,unit,,2020-02-19,3chord for the Dance!,false,"(-)ナターリア,紗枝,小梅"
s_cg_16upqe6,輝け！ビートシューター,,cg,,,unit,,2020-03-21,デレステイベント,false,(UNIT)ビートシューター
s_singtheprologue,Sing the Prologue♪,,cg,,cg_kanako;cg_yuko,unit,,2020-03-24,しんげきえくすて,false,"(しんげき5期)かな子,裕美,凪,こずえ,裕子"
s_cg_0t5du64,春恋フレーム,,cg,,cg_x009,solo,anime,2020-03-24,しんげきえくすて4話ED,false,(ソロ)上条春菜
s_clawmyheart,Claw My Heart,,cg,,cg_x032,solo,,2020-04-22,CINDERELLA MASTER 055,false,(ソロ)早坂美玲
s_cg_0a9zlqu,あらかねの器,,cg,,cg_x037,solo,,2020-04-22,CINDERELLA MASTER 056,false,(ソロ)藤原肇
s_otahen,OTAHEN アンセム,,cg,,cg_x047,solo,,2020-04-22,CINDERELLA MASTER 057,false,(ソロ)夢見りあむ
s_cg_051ey55,あこがれステッチ,,cg,,cg_x016,solo,,2020-04-30,U149第6巻,false,(ソロ)佐々木千枝
s_islove,オタク is LOVE!,,cg,,,unit,,2020-04-30,デレステイベント,false,(UNIT)虹色ドリーマー
s_diary,ほほえみDiary,,cg,,,unit,,2020-05-31,デレステイベント,false,(UNIT)インディゴ・ベル
s_cg_1h9b7kl,私色のプレリュード,,cg,,cg_x040,solo,anime,2020-05-31,しんげきえくすて8話ED,false,(ソロ)水本ゆかり
s_goahead,イケナイGO AHEAD,,cg,,cg_touka;cg_arisu,unit,,2020-07-01,3chord for the Rock!,false,"(-)桃華,ありす,巴"
s_drivingmyway,Driving My Way,,cg,,sm_ryo;cg_natsuki,unit,,2020-07-01,3chord for the Rock!,false,"(-)ちとせ,涼,夏樹"
s_cg_17oirk1,太陽の絵の具箱,,cg,,,unit,,2020-07-20,デレステイベント,false,(UNIT)Sonoritia
s_joker,Joker,,cg,,sm_ryo;cg_yuki;cg_miku,unit,,2020-07-31,デレステイベント,false,"(-)涼,亜季,有香,友紀,みく"
s_orkiss,世界滅亡 or KISS,,cg,,cg_x010,solo,anime,2020-08-04,しんげきえくすて12話ED,false,(ソロ)喜多日菜子
s_cg_1n3cgw6,ダイアモンド・アテンション,,cg,,cg_x027,unit,,2020-08-11,しんげきえくすて,false,"(しんげき5期)柚,笑美,法子,ナターリア,珠美"
s_cg_0228awd,ヒーローヴァーサスレイナンジョー,,cg,,,unit,,2020-08-19,デレステイベント,false,(UNIT)ヒーローヴァーサス
s_gojustgo,Go Just Go!,,cg,,,unit,,2020-08-31,デレステイベント,false,(デレステ5周年)
s_cg_0nybi2d,オヤマトペ♪,,cg,,cg_x042,solo,anime,2020-09-01,しんげきえくすて16話ED,false,(ソロ)棟方愛海
s_cg_0sn6qqx,オレンジタイム,,cg,,,unit,,2020-09-20,デレステイベント,false,(UNIT)142's
s_cg_1a7o3r6,弾丸サバイバー,,cg,,cg_x044,solo,anime,2020-09-29,しんげきえくすて20話ED,false,(ソロ)大和亜季
s_brandnew,Brand new!,,cg,,cg_x024;cg_x021;cg_tsukasa,unit,,2020-09-30,デレステイベント,false,"(01ボイス)辻野あかり,砂塚あきら,桐生つかさ"
s_thevillainsnight,THE VILLAIN'S NIGHT,,cg,,,unit,,2020-10-20,デレステイベント,false,(UNIT)Caper Parade
s_shinobi40,Shinobi 4.0 忍者のすゝめ,,cg,,cg_x031,solo,anime,2020-10-27,しんげきえくすて24話ED,false,(ソロ)浜口あやめ
s_cg_11ayici,君のステージ衣装、本当は…,,cg,,cg_kanade,unit,,2020-11-03,しんげきえくすて,false,"(しんげき5期)奏,千夜,雪美,梨沙,比奈"
s_cyu,プライスレス ドーナッCyu♡,,cg,,cg_x019,solo,anime,2020-11-24,しんげきえくすて28話ED,false,(ソロ)椎名法子
s_neverends,Never ends,,cg,,cg_karen;cg_fumika;cg_shiki2;cg_nao;cg_kaede,unit,,2020-12-02,第9回総選挙CD,false,"(09選挙)加蓮,文香,志希,奈緒,楓"
s_cg_0j18vqy,思い出じゃない今日を,,cg,,cg_x011,solo,anime,2020-12-22,しんげきえくすて32話ED,false,(ソロ)喜多見柚
s_wishyouhappiness,Wish you Happiness!!,,cg,,cg_nana;cg_sae;cg_x027,unit,,2021-01-01,デレステイベント,false,"(-)菜々,美波,紗枝,周子,あやめ,ナターリア,あかり"
s_cg_1bfz8nb,初夢をあなたと,,cg,,cg_x023,solo,anime,2021-01-05,しんげきえくすて34話ED,false,(ソロ)鷹富士茄子
s_lifeisharmony,Life is HaRMONY,,cg,,cg_tsukasa;cg_hotaru;cg_fumika;cg_kirari,unit,,2021-01-26,しんげきえくすて,false,"(しんげき5期)つかさ,ちとせ,ほたる,文香,きらり"
s_evillive,EVIL LIVE,,cg,,,unit,,2021-01-30,デレステイベント,false,(UNIT)BAD BEAST
s_milkymode,Milky Mode,,cg,,cg_x006,solo,anime,2021-02-02,しんげきえくすて38話ED,false,(ソロ)及川雫
s_cg_0bkirxy,泡沫のアイオーン,,cg,,cg_x003,solo,anime,2021-03-02,しんげきえくすて42話ED,false,(ソロ)荒木比奈
s_cg_0iifuu2,満願成就♪巫女の神頼み！,,cg,,cg_x025,solo,anime,2021-03-30,しんげきえくすて46話ED,false,(ソロ)道明寺歌鈴
s_he4dshot,#HE4DSHOT,,cg,,cg_x021,solo,,2021-04-13,デレステに実装,false,(ソロ)砂塚あきら
s_justusjustice,Just Us Justice,,cg,,,unit,,2021-04-29,デレステイベント,false,(UNIT)バーニング・バスターズ
s_cg_1azn69u,ひまわりマークをさがせ！,,cg,,cg_x049,solo,,2021-04-30,U149第7巻,false,(ソロ)龍崎薫
s_beatofthenight,Beat of the Night,,cg,,cg_x012,solo,,2021-05-16,デレステに実装,false,(ソロ)黒埼ちとせ
s_cg_1sawywk,14平米にスーベニア,,cg,,cg_x033,solo,,2021-05-19,CINDERELLA MASTER 060,false,(ソロ)久川凪
s_hungrybambi,Hungry Bambi,,cg,,,unit,,2021-05-30,デレステイベント,false,(UNIT)キュリオスター
s_homesweethome,Home Sweet Home,,cg,,,unit,,2021-06-29,デレステイベント,false,(UNIT)Merry Terrors
s_cg_0eb1bcx,パ・リ・ラ,,cg,,,unit,,2021-07-19,デレステイベント,false,(UNIT)Bom Dia
s_secretmirage,Secret Mirage,,cg,,,unit,,2021-07-30,デレステイベント,false,(UNIT)Rêve Pur
s_cg_089g3eu,レッド・ソール,,cg,,,unit,,2021-08-19,デレステイベント,false,(UNIT)Flamme Martini
s_cg_0jviv4o,星環世界,,cg,,,unit,,2021-08-30,デレステイベント,false,(デレステ6周年)
s_drasticmelody,Drastic Melody,,cg,,,unit,,2021-09-17,デレステイベント,false,(UNIT)Sirius Chord
s_cg_16qc4v0,ずるじゃん,,cg,,cg_x008,solo,,2021-09-22,GOLD RUSH10,false,(ソロ)乙倉悠貴
s_cg_0seb7fj,かぼちゃ姫,,cg,,,unit,,2021-09-29,デレステイベント,false,(10周年ツアー名古屋主題歌)
s_everlasting_2,EVERLASTING,,cg,,,unit,,2021-10-03,10周年福岡DAY1,false,(10周年記念曲)
s_letssailaway,Let's Sail Away!!!,,cg,,cg_x002;cg_x015;cg_makino,unit,,2021-10-19,デレステイベント,false,"(02ボイス)浅利七海,西園寺琴歌,八神マキノ"
s_cg_1enuwvd,堕ちる果実,,cg,,,unit,,2021-10-30,デレステイベント,false,(UNIT)Fortuna Regina
s_cg_1prdpya,日々あどべんちゃーなのでしてー,,cg,,cg_yoshino,solo,,2021-11-17,GOLD RUSH12,false,(ソロ)依田芳乃
s_cg_05xhhwe,キセキの証,,cg,,cg_fumika;cg_shiki2;cg_nao;cg_aiko;cg_mayu,unit,,2021-11-17,10周年DAY1,false,"(10選挙)文香,志希,奈緒,藍子,まゆ"
s_cg_07y6a2e,ココカラミライヘ！,,cg,,,unit,,2022-01-01,デレステイベント,false,(歴代シンデレラガール)
s_cg_19cql99,トロピカルガール,,cg,,,unit,,2022-01-20,デレステイベント,false,(10周年ツアー沖縄主題歌)
s_cg_1x94adl,ソウソウ,,cg,,cg_x027,solo,,2022-01-29,10周年トロピカルDAY1,false,(ソロ)ナターリア
s_myself,Myself,,cg,,cg_x038,solo,,2022-02-16,SM R/LOCK ON! 02,false,(ソロ)松永涼
s_demolish,Demolish,,cg,,,unit,,2022-02-17,デレステイベント,false,(UNIT)Threat Sign
s_cg_0vddp9w,ストリート・ランウェイ,,cg,,,unit,,2022-02-27,デレステイベント,false,(UNIT)ラピエサージュ
s_story_2,純情接近STORY,,cg,,cg_uzuki,solo,,2022-03-16,SM R/LOCK ON!03,false,(ソロ)島村卯月
s_cg_0zlkc8q,ラビューダ♡トライアングル,,cg,,,unit,,2022-03-20,デレステイベント,false,(UNIT)アミマネラ
s_newbrightstars,New bright stars,,cg,,,unit,,2022-03-30,デレステイベント,false,(10周年Final公演主題歌)
s_gemstone,GEMSTONE,,cg,,cg_x039,solo,,2022-04-08,U149第9巻,false,(ソロ)的場梨沙
s_cg_0sfyro8,まほうのまくら,,cg,,,unit,,2022-04-19,デレステイベント,false,(UNIT)ららりる
s_reflectiveilluminationnight,Reflective illumination night,,cg,,cg_rin,solo,,2022-04-20,SM R/LOCK ON!04,false,(ソロ)渋谷凛
s_cg_048ppsy,トキメキは赤くて甘い,,cg,,cg_x024,solo,,2022-04-20,CINDERELLA MASTER 061,false,(ソロ)辻野あかり
s_packingherfavorite,Packing Her Favorite,,cg,,cg_x034,solo,,2022-04-20,CINDERELLA MASTER 062,false,(ソロ)久川颯
s_cg_0l6usvv,メモリーブロッサム,,cg,,,unit,,2022-04-29,デレステイベント,false,(UNIT)フェスタ・フェリーチェ
s_nooneknows,No One Knows,,cg,,,unit,,2022-05-30,デレステイベント,false,(UNIT)∫nTegrαl
s_cg_0duom72,チカラ！イズ！ぱわー！！,,cg,,,unit,,2022-06-19,デレステイベント,false,(UNIT)サイキックヒーツ
s_cg_1jcyar4,ささのはに、うたかたに。,,cg,,,unit,,2022-06-29,デレステイベント,false,(UNIT)夕星灯
s_cg_0vk0vlr,サマーサイダー,,cg,,,unit,,2022-07-20,デレステイベント,false,(UNIT)Sola-iris
s_cg_1sl7qf3,ギョーてん！しーわーるど！,,cg,,,unit,,2022-07-30,デレステイベント,false,(UNIT)まりんぱ
s_cg_00ozvea,廻談詣り,,cg,,,unit,,2022-08-19,デレステイベント,false,(UNIT)かくりよがたり
s_motto,MOTTO!,,cg,,,unit,,2022-08-30,デレステイベント,false,(デレステ7周年)
s_cg_00p7jz4,ハンドメイドスマイル,,cg,,cg_x022,solo,,2022-09-03,cg_ootd DAY1,false,(ソロ)関裕美
s_uniqu3voices,UNIQU3 VOICES!!!,,cg,,,unit,,2022-09-03,cg_ootd DAY1,false,(UNIT)#UNICUS
s_cg_0i42cxz,認めてくれなくたっていいよ,,cg,,,all,,2022-09-03,cg_ootd DAY1,false,jewelries! 004共通曲
s_cg_0g2gumt,チョコレート？レモネード？どっち？？,,cg,,,unit,,2022-09-28,Cute jewelries! 004,false,jewelries! 004(Cute曲)
s_cg_15bdtho,ダンシング・デッド,,cg,,,unit,,2022-10-19,デレステイベント,false,(UNIT)Fav+rica
s_delight,DELIGHT,,cg,,cg_mio,solo,,2022-10-19,SM R/LOCK ON! 09,false,(ソロ)本田未央
s_arrowhead,Arrowhead,,cg,,cg_riina,solo,,2022-11-09,SM R/LOCK ON! 10,false,(ソロ)多田李衣菜
s_bulletride,Bullet Ride,,cg,,cg_natsuki,solo,,2022-11-09,SM R/LOCK ON! 10,false,(ソロ)木村夏樹
s_cg_095pfuc,ネコドル☆オーバー・ザ・ワールド,,cg,,cg_miku,solo,,2022-11-26,CGコンステDAY1,false,(ソロ)前川みく
s_majoramtherapie,Majoram Therapie,,cg,,,unit,collab,2022-11-26,CGコンステDAY1,false,(コラボ)ももクロ×デレステ
s_dreamyanniversary,Dreamy Anniversary,,cg,,,unit,,2023-01-01,デレステイベント,false,(選挙SfC)GroupA BEST5
s_cg_0600ytp,ハートボイルドウォーズ,,cg,,,unit,,2023-01-20,デレステイベント,false,(UNIT)ガンズパーティー
s_isosceles,Isosceles,,cg,,,unit,,2023-01-30,デレステイベント,false,(UNIT)フェアリーテイル＊マイテイル
s_nornotesofrevolution,N.O.R.〜Notes of Revolution〜革命についての覚書,,cg,,,unit,,2023-02-18,デレステイベント,false,(UNIT)SOUL LEATHERS
s_starrynight,Starry Night,,cg,,,unit,,2023-02-27,デレステイベント,false,jewelries! 004(Cool曲)
s_cg_0v87vtv,ミライコンパス,,cg,,,unit,,2023-03-21,デレステイベント,false,(UNIT)エフェメラ
s_cg_1nqt786,よりみちリトルスター,,cg,,,unit,,2023-03-26,U149先行上映会,false,(UNIT)U149
s_shineinthesky,Shine In The Sky☆,,cg,,,unit,,2023-03-26,U149先行上映会,false,(UNIT)U149
s_cg_1yz531e,さやけき花の生命に,,cg,,,unit,,2023-04-02,デレステイベント,false,(UNIT)フィオレンティナ
s_cg_0qq7xpd,サイン・オブ・ホープ,,cg,,cg_x028,solo,,2023-04-28,デレステに実装,false,(ソロ)南条光
s_cg_004lswj,全開！ミラクルアドベンチャー！,,cg,,,unit,,2023-04-30,デレステイベント,false,(UNIT)はぴのす
s_nightwear,Nightwear,,cg,,cg_syuko;cg_mika;cg_shiki2;cg_kanade;cg_nao,unit,,2023-05-11,U149 第6話,false,(UNIT)LiPPS
s_ace,ACE,,cg,,cg_x045,solo,anime,2023-05-11,U149 第6話 ED,false,(ソロ)結城晴
s_cg_1tu2x9k,アイム・ア・リトル・プリンセス 〜お星さまにお願い〜,,cg,,cg_koharu,solo,,2023-05-18,U149 第7話,false,(ソロ)古賀小春
s_nautilussonar,ノーチラスソナー -Nautilus Sonar-,,cg,,cg_makino,solo,,2023-05-29,デレステに実装,false,(ソロ)八神マキノ
s_cg_1ahotvf,アタシガルール,,cg,,cg_tsukasa,solo,,2023-06-01,U149 第8話,false,(ソロ)桐生つかさ
s_cg_038wews,セレブレイト・スターレイル,,cg,,cg_x015,solo,,2023-06-07,CINDERELLA MASTER 064,false,(ソロ)西園寺琴歌
s_cg_0dsarlt,大阪タコちゃんラブちゃん,,cg,,cg_x029,solo,,2023-06-10,燿城夜祭 DAY1,false,(ソロ)難波笑美
s_cg_0w9ka7h,悠久星涼,,cg,,,all,,2023-06-10,燿城夜祭 DAY1,false,(燿城夜祭テーマソング)
s_nighttimewander,Night Time Wander,,cg,,,unit,,2023-06-10,燿城夜祭 DAY1,false,(UNIT)ルビーカウンテス
s_cg_0nttq71,ゼロトゥワン!!,,cg,,,unit,,2023-06-14,U149 第10話,false,(UNIT)U149
s_cg_0w4pkv7,グッデイ・グッナイ,,cg,,,unit,,2023-06-14,U149 第10話,false,(UNIT)U149
s_nextchapter,Next Chapter,,cg,,,unit,,2023-06-29,デレステイベント,false,(選挙SfC)GroupB BEST5
s_cg_17sl32t,キラメキ☆,,cg,,,unit,,2023-06-29,U149 第12話,false,(UNIT)U149
s_cg_0wdgvt9,ノートの中のテラリウム,,cg,,,unit,,2023-08-19,デレステイベント,false,(UNIT)なの・くらうん
s_lplove,無限L∞PだLOVE♡,,cg,,,unit,,2023-08-30,デレステイベント,false,(デレステ8周年)
s_wet,WET,,cg,,cg_shiki,solo,,2023-09-06,PLATINUM NUMBER 07,false,(ソロ)星輝子
s_cg_03520kq,パジャマジャマ,,cg,,,unit,,2023-09-09,SoL DAY1,false,(選挙SfC)GroupC BEST5
s_littlemore,Little More,,cg,,cg_miyu,solo,,2023-09-09,SoL DAY1,false,(ソロ)三船美優
s_hardcoretoyworld,Hardcore Toyworld,,cg,,,unit,,2023-09-09,SoL DAY1,false,(UNIT)My-Style Revo
s_cg_14ba76m,なみだのくに,,cg,,cg_nono,solo,,2023-09-10,SoL DAY2,false,(ソロ)森久保乃々
s_darklilysgrin,D-ark L-ily's Grin,,cg,,,unit,,2023-09-10,SoL DAY2,false,(UNIT)モノクロームリリィ
s_halloweengame,HALLOWEEN GAME,,cg,,,unit,,2023-10-19,デレステイベント,false,(UNIT)パンプキンプリン
s_cg_1pnbtsq,とくとく…… とく……,,cg,,cg_x017,solo,,2023-10-25,U149BD4巻,false,(ソロ)佐城雪美
s_cg_0u15ex9,おめざめめーめー,,cg,,cg_x046,solo,,2023-10-25,U149BD4巻,false,(ソロ)遊佐こずえ
s_script,読んで！甘辛Script,,cg,,cg_kanako,solo,,2023-11-01,PLATINUM NUMBER 11,false,(ソロ)三村かな子
s_cg_12tiwhj,この恋の解を答えなさい,,cg,,,unit,,2023-11-19,デレステイベント,false,(選挙SfC)GroupD BEST5
s_teeenagegroovin,Teeenage☆Groovin',,cg,,,unit,,2023-11-29,デレステイベント,false,(UNIT)LINK-RING
s_winterandwindow,WINTER and WINDOW,,cg,,,unit,,2023-12-20,デレステイベント,false,(選挙SfC)本選 BEST5
s_cometoyou,Come to you,,cg,,,unit,,2024-01-01,デレステイベント,false,(UNITツアーテーマ曲)
s_cg_0p89oe7,碧空ノ一路,,cg,,cg_x050,solo,,2024-01-17,HEART TICKER! 02,false,(ソロ)脇山珠美
s_cg_1gvd7v9,ワタシ御伽ばなシ,,cg,,,unit,,2024-01-30,デレステイベント,false,(UNIT)ファブラ・フォリオ
s_cg_01c2bz8,ミステリーハート,,cg,,,unit,,2024-02-03,ConnecTrip山形昼公演,false,(UNIT)FrenchKisS
s_cg_0bv2m11,スバル,,cg,,,unit,,2024-02-28,デレステイベント,false,(UNIT)プロローグノーツ
s_cg_12uivhi,書きかけのラブレター,,cg,,,unit,,2024-03-10,ConnecTrip岩手昼公演,false,(UNIT)ワンステップス
s_cg_0swjks9,ジュビリー,,cg,,cg_kaede,unit,collab,2024-03-22,星街すいせい6周年記念LIVE,false,"(コラボ)すいせい,高垣楓"
s_clockhands,Clock Hands,,cg,,cg_x020,solo,,2024-04-06,ConnecTrip大阪昼公演,false,(ソロ)白雪千夜
s_cg_1pmcxmy,神様！絶対だよ,,cg,,,unit,,2024-04-30,デレステイベント,false,(UNIT)Innocent Drops
s_dynamitefevermegamix,DYNAMITE FEVER MEGAMIX,,cg,,cg_sanae,solo,,2024-05-15,HEART TICKER! 06,false,(ソロ)片桐早苗
s_wanna,青春のWanna!,,cg,,cg_x014,solo,,2024-05-19,ConnecTrip福岡昼公演,false,(ソロ)小関麗奈
s_maharajapaaan,アッパレ♪Mahara★Japaaan!,,cg,,,unit,,2024-05-19,ConnecTrip福岡昼公演,false,(UNIT)セクシーギルティ
s_cg_1qe0hgl,あの子が街に来なサンタ,,cg,,cg_x004,solo,,2024-05-28,Celebration Night,false,(ソロ)イヴ・サンタクロース
s_cg_12bn4eu,流星浪漫,,cg,,,unit,,2024-05-30,デレステイベント,false,(UNIT)星纏天女
s_enishi,Enishi,,cg,,,unit,,2024-06-16,ConnecTrip石川昼公演,false,(UNIT)羽衣小町
s_merrywarmbodies,Merry Warm Bodies,,cg,,cg_koume,solo,,2024-06-16,ConnecTrip石川夜公演,false,(ソロ)白坂小梅
s_cg_1dx6i6i,バラカストーリア 〜月と太陽に祝福を〜,,cg,,,unit,,2024-06-28,デレステイベント,false,(UNIT)ソル・カマル
s_cg_1vfd3xk,モラトリアム,,cg,,,unit,,2024-07-29,デレステイベント,false,(UNIT)リアンコリック
